work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,Mid,Full-time,Software Engineer,260600.0,USD,260600.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,183600.0,USD,183600.0,US,0,US,Medium
2025,Senior,Full-time,Data Analyst,104885.0,USD,104885.0,NZ,0,NZ,Medium
2024,Senior,Full-time,Software Engineer,261000.0,USD,261000.0,US,100,US,Medium
2024,Senior,Full-time,Data Scientist,198065.0,USD,198065.0,US,0,US,Medium
2025,Senior,Full-time,Analyst,75600.0,USD,75600.0,US,0,US,Medium
2024,Mid,Full-time,Data Analyst,264200.0,USD,264200.0,US,0,US,Medium
2024,Mid,Full-time,Machine Learning Engineer,160480.0,USD,160480.0,US,0,US,Medium
2025,Entry,Full-time,Manager,138268.0,USD,138268.0,US,0,US,Medium
2025,Entry,Part-time,Engineer,24000.0,USD,24000.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,147700.0,USD,147700.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,97300.0,USD,97300.0,US,0,US,Medium
2025,Mid,Full-time,Data Analyst,5000000.0,INR,59122.0,IN,100,IN,Medium
2024,Mid,Full-time,Data Analyst,163600.0,USD,163600.0,CA,100,CA,Medium
2025,Senior,Full-time,DevOps Engineer,111000.0,USD,111000.0,US,100,US,Medium
2024,Senior,Full-time,Research Scientist,142500.0,USD,142500.0,US,0,US,Medium
2025,Senior,Full-time,Principal Scientist,147000.0,USD,147000.0,US,0,US,Medium
2024,Mid,Full-time,Machine Learning Engineer,161202.0,USD,161202.0,US,100,US,Medium
2025,Mid,Full-time,Product Manager,132700.0,USD,132700.0,US,100,US,Medium
2025,Senior,Full-time,Data Engineer,140900.0,USD,140900.0,US,0,US,Medium
2025,Senior,Full-time,Backend Engineer,175000.0,USD,175000.0,US,0,US,Medium
2025,Mid,Full-time,Data Analyst,136000.0,USD,136000.0,US,0,US,Medium
2025,Senior,Full-time,Data Analyst,111605.0,USD,111605.0,US,0,US,Medium
2025,Senior,Full-time,Data Architect,90288.0,USD,90288.0,AR,100,AR,Medium
2024,Mid,Full-time,Backend Engineer,98000.0,USD,98000.0,US,100,US,Large
2025,Mid,Full-time,Data Visualization Developer,85000.0,USD,85000.0,US,0,US,Medium
2024,Senior,Full-time,Data Developer,180000.0,USD,180000.0,US,100,US,Medium
2025,Senior,Full-time,Business Intelligence Engineer,108000.0,USD,108000.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,133859.0,USD,133859.0,US,100,US,Medium
2025,Entry,Full-time,Automation Engineer,148608.0,USD,148608.0,US,0,US,Medium
2025,Mid,Full-time,Research Engineer,185000.0,USD,185000.0,US,100,US,Medium
2025,Senior,Full-time,Researcher,257600.0,USD,257600.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,260590.0,USD,260590.0,US,0,US,Medium
2024,Senior,Full-time,Data Analyst,172000.0,USD,172000.0,AU,0,AU,Medium
2024,Senior,Full-time,Machine Learning Engineer,203900.0,USD,203900.0,US,0,US,Medium
2024,Mid,Full-time,Data Management Specialist,81500.0,USD,81500.0,US,0,US,Medium
2024,Entry,Full-time,Associate,87000.0,USD,87000.0,US,0,US,Medium
2025,Mid,Full-time,Manager,217000.0,USD,217000.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,176000.0,USD,176000.0,US,0,US,Medium
2024,Senior,Full-time,Data Architect,200000.0,USD,200000.0,US,100,US,Medium
2025,Senior,Full-time,Product Manager,92900.0,USD,92900.0,US,0,US,Medium
2024,Mid,Full-time,Data Scientist,183037.0,USD,183037.0,US,100,US,Large
2025,Senior,Full-time,Bioinformatics Scientist,129100.0,USD,129100.0,US,0,US,Medium
2025,Senior,Full-time,AI Engineer,266000.0,USD,266000.0,US,0,US,Medium
2023,Senior,Full-time,Machine Learning Engineer,184000.0,USD,184000.0,US,100,US,Medium
2025,Senior,Full-time,Data Analyst,98000.0,USD,98000.0,US,0,US,Medium
2023,Mid,Full-time,Applied Scientist,149300.0,USD,149300.0,US,0,US,Large
2025,Mid,Full-time,Software Developer,74800.0,USD,74800.0,US,0,US,Medium
2025,Senior,Full-time,Solution Architect,236000.0,USD,236000.0,US,0,US,Medium
2024,Senior,Full-time,Business Intelligence,98250.0,USD,98250.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,183000.0,USD,183000.0,US,0,US,Medium
2024,Senior,Full-time,Data Scientist,120842.0,USD,120842.0,US,0,US,Medium
2025,Senior,Full-time,Data Architect,188000.0,USD,188000.0,US,0,US,Medium
2025,Mid,Full-time,Engineer,102400.0,USD,102400.0,US,100,US,Medium
2025,Senior,Full-time,Engineer,178000.0,USD,178000.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,331200.0,USD,331200.0,US,0,US,Medium
2025,Senior,Full-time,Site Reliability Engineer,207800.0,USD,207800.0,US,0,US,Medium
2025,Mid,Full-time,Actuary,110000.0,USD,110000.0,US,100,US,Medium
2025,Mid,Full-time,Data Governance Manager,205500.0,USD,205500.0,US,0,US,Medium
2023,Senior,Full-time,Data Analyst,133300.0,USD,133300.0,US,0,US,Medium
2023,Senior,Full-time,Research Scientist,150000.0,USD,150000.0,US,100,US,Medium
2024,Entry,Full-time,Data Analyst,48055.0,GBP,60068.0,US,0,US,Medium
2024,Senior,Full-time,Manager,278900.0,USD,278900.0,US,0,US,Medium
2023,Mid,Full-time,Data Engineer,145000.0,USD,145000.0,US,0,US,Medium
2024,Senior,Full-time,Product Manager,115000.0,USD,115000.0,CA,100,CA,Medium
2024,Senior,Full-time,Data Quality Analyst,108557.0,USD,108557.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,100300.0,USD,100300.0,CA,0,CA,Medium
2025,Mid,Full-time,Data Manager,63940.0,GBP,80936.0,GB,0,GB,Medium
2025,Senior,Full-time,Engineer,116596.0,USD,116596.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,141000.0,USD,141000.0,US,0,US,Medium
2023,Executive,Full-time,Data Engineer,135000.0,USD,135000.0,US,0,US,Medium
2025,Senior,Full-time,Data Lead,118800.0,USD,118800.0,US,0,US,Medium
2025,Mid,Full-time,System Engineer,162000.0,USD,162000.0,US,0,US,Medium
2025,Senior,Full-time,Data Reporting Analyst,73164.0,USD,73164.0,US,0,US,Medium
2024,Senior,Full-time,Platform Engineer,98300.0,USD,98300.0,US,0,US,Medium
2025,Executive,Full-time,Director,216300.0,USD,216300.0,US,100,US,Medium
2024,Mid,Full-time,Software Engineer,158000.0,USD,158000.0,US,0,US,Medium
2024,Executive,Full-time,Data Scientist,286500.0,USD,286500.0,US,0,US,Medium
2025,Mid,Full-time,Data Engineer,102000.0,USD,102000.0,DE,0,DE,Medium
2025,Mid,Full-time,Product Manager,310212.0,BRL,50937.0,BR,100,BR,Medium
2025,Mid,Full-time,Data Quality Specialist,113400.0,USD,113400.0,CA,0,CA,Medium
2024,Mid,Full-time,Data Specialist,50000.0,USD,50000.0,US,0,US,Medium
2024,Senior,Full-time,AI Specialist,148000.0,USD,148000.0,US,0,US,Medium
2024,Mid,Full-time,Data Engineer,31200.0,USD,31200.0,IN,100,IN,Medium
2024,Senior,Full-time,Data Analyst,117400.0,USD,117400.0,US,0,US,Medium
2025,Entry,Full-time,Quantitative Analyst,69050.0,USD,69050.0,US,0,US,Medium
2025,Senior,Full-time,Lead Engineer,288000.0,USD,288000.0,US,0,US,Medium
2024,Senior,Full-time,Product Analyst,145000.0,USD,145000.0,US,100,US,Medium
2025,Mid,Full-time,Data Engineer,97500.0,USD,97500.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,96200.0,USD,96200.0,US,100,US,Medium
2023,Mid,Full-time,Data Analyst,70600.0,USD,70600.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,79091.0,USD,79091.0,US,100,US,Medium
2025,Mid,Full-time,Product Designer,205000.0,USD,205000.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,121000.0,USD,121000.0,US,100,US,Medium
2025,Mid,Full-time,Software Engineer,194750.0,USD,194750.0,US,0,US,Medium
2024,Senior,Full-time,Data Analyst,55800.0,USD,55800.0,US,0,US,Medium
2025,Mid,Full-time,Engineer,68967.0,GBP,87300.0,GB,0,GB,Medium
2025,Senior,Full-time,Software Engineer,111605.0,USD,111605.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,313000.0,USD,313000.0,US,0,US,Medium
2025,Senior,Full-time,Engineering Manager,303900.0,USD,303900.0,US,100,US,Medium
2024,Entry,Full-time,Data Scientist,46000.0,USD,46000.0,US,0,US,Medium
2024,Entry,Full-time,Data Analyst,116706.0,USD,116706.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,99600.0,USD,99600.0,US,0,US,Medium
2025,Mid,Full-time,Software Engineer,89400.0,USD,89400.0,US,0,US,Medium
2025,Senior,Full-time,Machine Learning Engineer,194500.0,USD,194500.0,US,0,US,Medium
2025,Mid,Full-time,Analyst,99626.0,USD,99626.0,CA,0,CA,Medium
2024,Mid,Full-time,Systems Engineer,120060.0,USD,120060.0,US,0,US,Medium
2025,Senior,Full-time,Solution Architect,130000.0,USD,130000.0,US,0,US,Medium
2025,Mid,Full-time,Engineering Manager,155000.0,USD,155000.0,US,0,US,Medium
2025,Senior,Full-time,Platform Engineer,141000.0,USD,141000.0,US,100,US,Medium
2025,Mid,Full-time,Analyst,212850.0,USD,212850.0,US,0,US,Medium
2025,Senior,Full-time,Data Analyst,80061.0,USD,80061.0,US,0,US,Medium
2025,Senior,Full-time,AI Engineer,218160.0,USD,218160.0,US,0,US,Medium
2024,Senior,Full-time,Engineer,208900.0,USD,208900.0,US,0,US,Medium
2023,Senior,Full-time,Data Scientist,224250.0,USD,224250.0,US,0,US,Medium
2025,Mid,Full-time,Manager,127500.0,USD,127500.0,US,0,US,Medium
2024,Senior,Full-time,Solution Architect,301248.0,USD,301248.0,US,0,US,Medium
2025,Mid,Full-time,AI Scientist,84900.0,USD,84900.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,275000.0,USD,275000.0,US,0,US,Medium
2022,Senior,Full-time,Data Scientist,104300.0,USD,104300.0,US,0,US,Large
2024,Senior,Full-time,Data Engineer,146005.0,USD,146005.0,US,0,US,Medium
2024,Executive,Full-time,Business Intelligence Developer,177500.0,USD,177500.0,US,0,US,Medium
2025,Senior,Full-time,Analytics Engineer,212500.0,USD,212500.0,US,0,US,Medium
2024,Entry,Full-time,Machine Learning Engineer,171600.0,USD,171600.0,US,0,US,Medium
2025,Senior,Full-time,Data Specialist,54500.0,USD,54500.0,US,100,US,Medium
2025,Mid,Full-time,Applied Scientist,153000.0,USD,153000.0,US,0,US,Medium
2024,Mid,Full-time,Product Manager,222480.0,USD,222480.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,309000.0,USD,309000.0,US,0,US,Medium
2024,Entry,Full-time,Software Developer,24950.0,GBP,31187.0,GB,0,GB,Medium
2023,Senior,Full-time,Data Analyst,193000.0,USD,193000.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,39960.0,EUR,44400.0,GR,100,GR,Medium
2024,Mid,Full-time,Engineer,142000.0,USD,142000.0,CA,100,CA,Medium
2025,Mid,Full-time,Data Engineer,138000.0,USD,138000.0,US,0,US,Medium
2024,Senior,Full-time,Robotics Engineer,181000.0,USD,181000.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,57850.0,USD,57850.0,US,100,US,Medium
2025,Mid,Full-time,Engineer,167200.0,USD,167200.0,US,0,US,Medium
2025,Senior,Full-time,Architect,219400.0,USD,219400.0,US,0,US,Medium
2025,Senior,Full-time,Developer,55000.0,GBP,69620.0,GB,0,GB,Medium
2025,Senior,Full-time,Machine Learning Engineer,245900.0,USD,245900.0,US,0,US,Medium
2025,Entry,Full-time,Data Operations Analyst,94800.0,USD,94800.0,US,100,US,Medium
2024,Mid,Full-time,Data Scientist,170200.0,USD,170200.0,US,0,US,Medium
2024,Senior,Full-time,Software Engineer,103900.0,USD,103900.0,US,100,US,Medium
2025,Mid,Contract,Engineer,96000.0,USD,96000.0,US,0,US,Medium
2024,Senior,Full-time,Lead Engineer,105000.0,USD,105000.0,US,100,US,Medium
2025,Senior,Full-time,Computer Vision Engineer,171000.0,USD,171000.0,US,0,US,Medium
2023,Mid,Full-time,Data Engineer,114000.0,USD,114000.0,US,100,US,Medium
2025,Mid,Full-time,Software Developer,172931.0,USD,172931.0,US,0,US,Medium
2024,Senior,Full-time,Data Scientist,197000.0,USD,197000.0,US,0,US,Medium
2025,Senior,Full-time,Data Manager,97900.0,USD,97900.0,US,100,US,Medium
2024,Senior,Full-time,Software Engineer,257500.0,USD,257500.0,US,0,US,Medium
2024,Senior,Full-time,Applied Scientist,79100.0,USD,79100.0,US,0,US,Medium
2025,Senior,Full-time,Statistical Programmer,156900.0,USD,156900.0,US,0,US,Medium
2023,Senior,Full-time,Machine Learning Engineer,205318.0,USD,205318.0,US,100,US,Medium
2025,Entry,Full-time,Business Intelligence Analyst,66000.0,USD,66000.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,469000.0,USD,469000.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,171210.0,USD,171210.0,CA,100,CA,Medium
2024,Senior,Full-time,Data Architect,110607.0,USD,110607.0,CA,100,CA,Medium
2025,Mid,Full-time,Data Management,159100.0,USD,159100.0,US,0,US,Medium
2024,Entry,Full-time,Analytics Engineer,115000.0,USD,115000.0,US,0,US,Medium
2025,Mid,Full-time,Manager,143900.0,USD,143900.0,US,0,US,Medium
2024,Senior,Full-time,Analyst,123810.0,USD,123810.0,US,0,US,Medium
2025,Executive,Full-time,Director,415000.0,USD,415000.0,US,0,US,Medium
2024,Senior,Full-time,Software Development Engineer,142370.0,USD,142370.0,US,100,US,Medium
2025,Senior,Full-time,Engineer,125000.0,USD,125000.0,CA,0,CA,Medium
2024,Senior,Full-time,Data Engineer,131300.0,USD,131300.0,US,0,US,Medium
2024,Senior,Full-time,Data Scientist,143060.0,USD,143060.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,119800.0,USD,119800.0,US,0,US,Medium
2025,Mid,Full-time,Data Analyst,58700.0,USD,58700.0,US,0,US,Medium
2025,Mid,Full-time,Manager,245000.0,USD,245000.0,US,0,US,Medium
2024,Mid,Full-time,Associate,118400.0,USD,118400.0,US,0,US,Large
2025,Senior,Full-time,Software Engineer,92300.0,USD,92300.0,US,0,US,Medium
2025,Mid,Full-time,Developer,100000.0,USD,100000.0,US,0,US,Medium
2025,Mid,Full-time,Data Engineer,30000.0,GBP,37974.0,GB,0,GB,Medium
2025,Senior,Full-time,Data Scientist,75880.0,USD,75880.0,CA,0,CA,Medium
2024,Senior,Full-time,Analytics Engineer,193000.0,USD,193000.0,US,0,US,Medium
2024,Entry,Full-time,Software Engineer,130000.0,USD,130000.0,US,0,US,Medium
2025,Senior,Full-time,System Engineer,237400.0,USD,237400.0,US,0,US,Medium
2025,Entry,Full-time,Trainee,58356.0,EUR,61427.0,NL,0,NL,Medium
2024,Mid,Full-time,BI Developer,44100.0,GBP,55125.0,US,0,US,Medium
2025,Senior,Full-time,Manager,178500.0,USD,178500.0,US,0,US,Medium
2023,Mid,Full-time,Data Scientist,191765.0,USD,191765.0,US,0,US,Medium
2025,Senior,Full-time,Power BI Developer,112000.0,USD,112000.0,US,0,US,Medium
2025,Executive,Full-time,Data Engineer,226900.0,USD,226900.0,US,0,US,Medium
2025,Senior,Full-time,Backend Engineer,233625.0,USD,233625.0,US,0,US,Medium
2025,Senior,Contract,Data Engineer,50000.0,USD,50000.0,BR,100,BR,Medium
2025,Senior,Full-time,Data Scientist,142500.0,USD,142500.0,US,0,US,Medium
2024,Mid,Full-time,Data Analyst,149000.0,USD,149000.0,US,100,US,Medium
2024,Senior,Full-time,Data Engineer,212300.0,USD,212300.0,US,0,US,Medium
2025,Senior,Full-time,Software Engineer,115590.0,USD,115590.0,US,0,US,Medium
2025,Senior,Full-time,Data Operations Specialist,82100.0,USD,82100.0,US,0,US,Medium
2024,Mid,Full-time,Engineer,70000.0,GBP,87500.0,GB,0,GB,Medium
2024,Entry,Full-time,Business Intelligence Analyst,134100.0,USD,134100.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,167000.0,USD,167000.0,US,0,US,Medium
2024,Senior,Full-time,Machine Learning Engineer,160000.0,USD,160000.0,AU,0,AU,Medium
2025,Senior,Full-time,Manager,180800.0,USD,180800.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,122726.0,USD,122726.0,CA,0,CA,Medium
2025,Senior,Full-time,Business Intelligence Developer,85000.0,USD,85000.0,US,100,US,Medium
2024,Senior,Full-time,Data Product Manager,179428.0,USD,179428.0,US,0,US,Medium
2024,Senior,Full-time,Business Intelligence,193000.0,USD,193000.0,US,0,US,Medium
2024,Mid,Full-time,Product Manager,253000.0,USD,253000.0,US,100,US,Medium
2023,Entry,Full-time,Financial Data Analyst,56500.0,USD,56500.0,US,50,US,Large
2024,Mid,Full-time,MLOps Engineer,210000.0,USD,210000.0,US,0,US,Medium
2024,Senior,Full-time,Research Engineer,133400.0,USD,133400.0,CA,0,CA,Medium
2024,Senior,Full-time,Analytics Engineer,136000.0,USD,136000.0,US,100,US,Medium
2025,Mid,Full-time,Associate,123500.0,USD,123500.0,US,100,US,Medium
2025,Senior,Full-time,Architect,139900.0,USD,139900.0,US,0,US,Medium
2023,Senior,Full-time,Machine Learning Researcher,212000.0,USD,212000.0,US,0,US,Medium
2023,Senior,Full-time,Data Engineer,117000.0,USD,117000.0,US,0,US,Medium
2025,Senior,Full-time,Data Engineer,164120.0,USD,164120.0,US,0,US,Medium
2025,Mid,Full-time,Associate,82450.0,USD,82450.0,US,0,US,Medium
2023,Senior,Full-time,Machine Learning Engineer,115000.0,USD,115000.0,US,100,US,Medium
2025,Senior,Full-time,Engineer,230000.0,USD,230000.0,CA,0,CA,Medium
2024,Entry,Full-time,Analyst,75000.0,USD,75000.0,US,100,US,Medium
2025,Senior,Full-time,Solutions Architect,196389.0,USD,196389.0,US,0,US,Medium
2025,Senior,Full-time,Research Scientist,248000.0,USD,248000.0,US,0,US,Medium
2025,Entry,Full-time,Data Analyst,145000.0,USD,145000.0,US,0,US,Medium
2025,Senior,Full-time,BI Developer,231000.0,USD,231000.0,US,0,US,Medium
2025,Senior,Full-time,Manager,258000.0,USD,258000.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,163600.0,USD,163600.0,US,0,US,Medium
2024,Mid,Full-time,Data Integration Specialist,84981.0,USD,84981.0,CA,0,CA,Medium
2023,Senior,Full-time,Data Engineer,133200.0,USD,133200.0,US,100,US,Medium
2025,Executive,Full-time,Director,204200.0,USD,204200.0,US,0,US,Medium
2025,Senior,Full-time,AI Engineer,132700.0,USD,132700.0,US,100,US,Medium
2025,Senior,Full-time,Data Analyst,131185.0,USD,131185.0,US,0,US,Medium
2025,Senior,Full-time,Analyst,82600.0,USD,82600.0,US,0,US,Medium
2024,Executive,Full-time,Data Architect,210000.0,USD,210000.0,US,100,US,Medium
2025,Senior,Full-time,AI Developer,110000.0,USD,110000.0,US,0,US,Medium
2025,Mid,Full-time,Data Operations Analyst,86000.0,USD,86000.0,US,0,US,Medium
2025,Senior,Full-time,Data Architect,117200.0,USD,117200.0,US,0,US,Medium
2023,Senior,Full-time,Applied Scientist,164000.0,USD,164000.0,US,0,US,Medium
2024,Mid,Full-time,Business Intelligence Engineer,189000.0,USD,189000.0,US,0,US,Medium
2024,Senior,Full-time,Data Analyst,58332.0,EUR,64813.0,NL,0,NL,Medium
2025,Senior,Full-time,Data Engineer,195000.0,USD,195000.0,US,100,US,Medium
2024,Senior,Full-time,Data Manager,110000.0,USD,110000.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,245300.0,USD,245300.0,US,100,US,Medium
2025,Entry,Full-time,Data Quality Analyst,70800.0,USD,70800.0,US,100,US,Medium
2024,Executive,Full-time,Data Engineer,368000.0,USD,368000.0,US,0,US,Medium
2025,Mid,Full-time,Product Manager,101400.0,USD,101400.0,US,0,US,Medium
2025,Senior,Full-time,Machine Learning Engineer,129000.0,USD,129000.0,US,0,US,Medium
2025,Executive,Full-time,Head of Data,140216.0,GBP,177488.0,GB,0,GB,Medium
2025,Senior,Full-time,Tech Lead,99000.0,USD,99000.0,DE,0,DE,Medium
2024,Mid,Full-time,Analytics Engineer,229925.0,USD,229925.0,US,0,US,Medium
2024,Mid,Full-time,Data Engineer,165300.0,USD,165300.0,US,0,US,Medium
2024,Senior,Full-time,Data Engineer,177300.0,USD,177300.0,US,0,US,Medium
2025,Mid,Full-time,Data Scientist,109000.0,USD,109000.0,US,0,US,Medium
2024,Senior,Full-time,Architect,203500.0,USD,203500.0,US,0,US,Medium
2025,Entry,Full-time,Data Integration Specialist,27600.0,EUR,29052.0,LT,0,LT,Medium
2025,Senior,Full-time,Manager,215000.0,USD,215000.0,US,100,US,Medium
2024,Mid,Full-time,Systems Engineer,163000.0,USD,163000.0,US,0,US,Medium
2024,Mid,Full-time,Manager,106300.0,USD,106300.0,US,0,US,Medium
2025,Entry,Full-time,Analyst,64350.0,USD,64350.0,US,0,US,Medium
2025,Senior,Full-time,Engineer,155709.0,USD,155709.0,US,0,US,Medium
2024,Mid,Full-time,Consultant,169000.0,USD,169000.0,US,0,US,Medium
2025,Senior,Full-time,Data Scientist,130590.0,USD,130590.0,US,0,US,Medium
2024,Executive,Full-time,Data Engineer,195000.0,USD,195000.0,US,0,US,Medium
2024,Mid,Full-time,Data Analyst,69957.0,USD,69957.0,US,0,US,Medium
2025,Mid,Full-time,Machine Learning Engineer,191869.0,USD,191869.0,US,0,US,Medium
2024,Entry,Full-time,Data Analyst,124700.0,USD,124700.0,US,0,US,Medium
2025,Senior,Full-time,Machine Learning Engineer,218900.0,USD,218900.0,US,100,US,Medium
2024,Mid,Full-time,Data Engineer,59101.0,USD,59101.0,US,100,US,Medium
2025,Senior,Full-time,Manager,42000.0,EUR,44210.0,LV,0,LV,Medium
2025,Mid,Full-time,Data Management Specialist,117800.0,USD,117800.0,US,0,US,Medium
2025,Senior,Full-time,Data Architect,217000.0,USD,217000.0,US,0,US,Medium
2025,Executive,Full-time,Director,188600.0,USD,188600.0,US,0,US,Medium
2025,Senior,Full-time,Data Quality Lead,99400.0,USD,99400.0,US,0,US,Medium
2025,Senior,Full-time,Analytics Engineer,62400.0,EUR,65684.0,NL,0,NL,Medium
2025,Mid,Full-time,Data Engineer,103450.0,USD,103450.0,US,0,US,Medium
2024,Senior,Full-time,AI Engineering Manager,215000.0,GBP,268750.0,GB,50,GB,Large
2024,Senior,Full-time,Data Scientist,203000.0,USD,203000.0,US,0,US,Medium
2024,Mid,Full-time,Data Engineer,136000.0,USD,136000.0,US,0,US,Medium
2024,Mid,Full-time,Machine Learning Engineer,284400.0,USD,284400.0,US,0,US,Medium
2024,Mid,Full-time,Associate,46485.0,GBP,58106.0,GB,0,GB,Medium
2024,Senior,Full-time,Data Engineer,410000.0,USD,410000.0,US,100,US,Medium
2025,Mid,Full-time,Data Modeler,154810.0,USD,154810.0,US,100,US,Medium
2025,Senior,Full-time,Data Management Technician,69300.0,USD,69300.0,CA,0,CA,Medium
2025,Senior,Full-time,Site Reliability Engineer,207000.0,USD,207000.0,US,0,US,Medium
2025,Senior,Full-time,Machine Learning Engineer,267100.0,USD,267100.0,US,100,US,Medium
2024,Senior,Full-time,Data Engineer,193200.0,USD,193200.0,CA,0,CA,Medium
2024,Senior,Full-time,Data Engineer,109500.0,USD,109500.0,US,0,US,Medium
2025,Entry,Full-time,Data Specialist,104556.0,USD,104556.0,US,0,US,Medium
2025,Entry,Full-time,Business Analyst,31000.0,USD,31000.0,US,0,US,Medium
